time,PriceUSD,raw_signal,adjusted_signal,dynamic_multiplier,daily_allocation_usd,daily_btc_purchase,mvrv_zone,vol_regime
2022-11-12,16771.2426718293,-0.24552261881085635,-0.17186583316759943,0.5971436949443382,59.71436949443382,0.0035605214630121717,Neutral,High
2022-11-13,16320.4983375219,0.3170296167594453,0.2219207317316117,1.945973167629759,194.59731676297588,0.011923491105390075,Neutral,High
2022-11-14,16629.4784146698,0.418421754190876,0.29289522793361317,2.407733103293245,240.7733103293245,0.014478704883306789,Neutral,High
2022-11-15,16855.59378609,-0.5189099076390995,-0.21794216120842178,0.5200519941655707,52.00519941655707,0.0030853377268425936,Elevated,High
2022-11-16,16659.6063345996,0.12704832286739348,0.08893382600717543,1.3057811943317434,130.57811943317435,0.007838007502133013,Neutral,High
2022-11-17,16675.1790204559,0.7007043951804129,0.7357396149394336,3.0,300.0,0.01799081135092953,Value,High
2022-11-18,16661.5229576271,0.8906848131900149,1.870438107699031,3.0,300.0,0.018005556920753743,Deep Value,High
2022-11-19,16696.0040581531,0.09466529567935224,0.06626570697554657,1.2199344416228968,121.99344416228968,0.007306744999425001,Neutral,High
2022-11-20,16246.8446992987,0.15422699465572762,0.10795889625900933,1.3824768217006984,138.24768217006985,0.008509201923745683,Neutral,High
2022-11-21,15778.0174047341,0.7033438704642995,0.7385110639875143,3.0,300.0,0.019013795732662,Value,High
2022-11-22,16172.8893445354,-0.06427320252041793,-0.04499124176429255,0.8737388686193142,87.37388686193141,0.005402490859894114,Neutral,High
2022-11-23,16574.0617299825,0.08462694933279506,0.05923886453295654,1.1944867480696975,119.44867480696975,0.007206964517990599,Neutral,High
2022-11-24,16583.5243445354,-0.049265532720871696,-0.034485872904610186,0.9017142377412021,90.17142377412021,0.005437410160876538,Neutral,High
2022-11-25,16522.3887767388,0.1411235250617708,0.09878646754323957,1.3449534497851734,134.49534497851735,0.008140187644529215,Neutral,High
2022-11-26,16448.6413077148,-0.178465231452665,-0.12492566201686549,0.687442570979931,68.7442570979931,0.0041793273871046374,Neutral,High
2022-11-27,16436.0707688486,0.15340846495149685,0.10738592546604779,1.3801025063829593,138.01025063829593,0.00839679097146915,Neutral,High
2022-11-28,16212.5814161309,0.03374655147521875,0.023622586032653124,1.0734392628319913,107.34392628319912,0.006621026197370149,Neutral,High
2022-11-29,16443.0368199883,0.07613712295276404,0.05329598606693482,1.1733793960879288,117.33793960879288,0.007136026081639362,Neutral,High
2022-11-30,17176.8986914085,0.1368288851656356,0.09578021961594492,1.3328781928947282,133.28781928947282,0.007759713885728417,Neutral,High
2022-12-01,16961.2918042081,0.015153094149910628,0.01060716590493744,1.032333215019533,103.2333215019533,0.006086406783965658,Neutral,High
2022-12-02,17075.1091370544,-0.10897348998374012,-0.07628144298861808,0.7954523527576758,79.54523527576758,0.004658549156980076,Neutral,High
2022-12-03,16899.5073831093,-0.07843569527387063,-0.05490498669170944,0.8481354220936327,84.81354220936326,0.005018699083153904,Neutral,High
2022-12-04,17121.7149824664,-0.35472489511758326,-0.24830742658230825,0.4747711978436859,47.47711978436859,0.002772918474170831,Neutral,High
2022-12-05,16961.3517866745,-0.004608625862065258,-0.00322603810344568,0.9903685679179369,99.0368567917937,0.005838971919066081,Neutral,High
2022-12-06,17070.5158281707,0.15728410430571785,0.11009887301400248,1.391380777294233,139.13807772942332,0.008150783440287728,Neutral,High
2022-12-07,16848.2518243717,-0.1419672487735719,-0.09937707414150032,0.7422039395569467,74.22039395569468,0.004405228193962046,Neutral,High
2022-12-08,17231.4563223261,-0.5585109378844856,-0.23457459391148391,0.4947395672004887,49.47395672004887,0.002871141927565778,Elevated,High
2022-12-09,17136.1490008767,-0.24512130328282666,-0.294145563939392,0.41377344393474075,41.377344393474075,0.0024146232850424665,Neutral,Medium
2022-12-10,17124.2146797195,0.9699849923853525,2.5,3.0,300.0,0.017519051565926418,Deep Value,Low
2022-12-11,17094.3606592636,-0.41913685178244686,-0.41913685178244686,0.28438948470510306,28.438948470510304,0.0016636450486435107,Neutral,Low
2022-12-12,17195.5249962011,-0.21752454310284672,-0.21752454310284672,0.5207039518701163,52.070395187011634,0.0030281364016809735,Neutral,Low
2022-12-13,17774.9166320865,-0.11505095943939854,-0.11505095943939854,0.7081120902070134,70.81120902070134,0.003983771653413893,Neutral,Low
2022-12-14,17809.7240835769,0.3184384799871698,0.3184384799871698,2.5994904367687086,259.9490436768709,0.01459590516152807,Neutral,Low
2022-12-15,17344.0544569258,0.2888075309722613,0.2888075309722613,2.378387157186109,237.8387157186109,0.013712982527198967,Neutral,Low
2022-12-16,16606.1101750438,0.24323019950338023,0.24323019950338023,2.074438673955276,207.44386739552758,0.012492020419524914,Neutral,Low
2022-12-17,16774.3853702513,0.09177864232159208,0.09177864232159208,1.316973007312803,131.6973007312803,0.007851095454432577,Neutral,Low
2022-12-18,16776.1159254822,-0.04291800153749602,-0.04291800153749602,0.8791902156840283,87.91902156840283,0.00524072568161368,Neutral,Low
2022-12-19,16424.1313857393,-0.07866344731813366,-0.07866344731813366,0.7897883017073994,78.97883017073994,0.004808706671654823,Neutral,Low
2022-12-20,16901.8169362946,0.3104713831434112,0.3104713831434112,2.5380958878016555,253.80958878016554,0.015016704401474157,Neutral,Low
2022-12-21,16800.5329707773,-0.233538578354688,-0.233538578354688,0.4962796329233594,49.62796329233594,0.00295395172157088,Neutral,Low
2022-12-22,16814.2225791935,0.2524648947766989,0.2524648947766989,2.132712586611257,213.2712586611257,0.012683979747302435,Neutral,Low
2022-12-23,16780.5169798363,0.09246937370857972,0.09246937370857972,1.3197048605763475,131.97048605763476,0.007864506571294097,Neutral,Low
2022-12-24,16837.612170076,-0.15771247589974324,-0.15771247589974324,0.6230444417297188,62.304444172971884,0.0037003135328001,Neutral,Low
2022-12-25,16824.8389736996,0.25405246319664043,0.25405246319664043,2.1428942950571157,214.28942950571158,0.01273649214953477,Neutral,Low
2022-12-26,16879.9382273524,0.22973761032049725,0.22973761032049725,1.9921467596297344,199.21467596297344,0.01180186048549421,Neutral,Low
2022-12-27,16698.9112708942,-0.6365160516050993,-0.3819096309630596,0.31799205115281237,31.799205115281236,0.0019042681645183948,Elevated,Low
2022-12-28,16536.2942001753,0.3870664679326433,0.3870664679326433,3.0,300.0,0.018141912351608967,Neutral,Low
2022-12-29,16630.5931551724,-0.6203204871256232,-0.37219229227537387,0.32739860436846896,32.7398604368469,0.001968652598940179,Elevated,Low
2022-12-30,16593.6888287551,-0.0970465290771221,-0.0970465290771221,0.7474113416563749,74.74113416563749,0.0045041904146183,Neutral,Low
2022-12-31,16524.2178024547,-0.08028576708706055,-0.08028576708706055,0.7859537729987417,78.59537729987417,0.00475637505142293,Neutral,Low
2023-01-01,16606.7520432496,0.3016184990632767,0.3016184990632767,2.4715747477550805,247.15747477550804,0.014882950870334331,Neutral,Low
2023-01-02,16688.7192729398,-0.18992975397764655,-0.18992975397764655,0.5656446289958873,56.56446289958873,0.0033893830901275995,Neutral,Low
2023-01-03,16670.0773836937,-0.397297811327898,-0.397297811327898,0.3036457861733863,30.364578617338626,0.0018215019593754605,Neutral,Low
2023-01-04,16848.3660391584,0.046335720559877974,0.046335720559877974,1.1491323296917382,114.91323296917382,0.0068204378218099234,Neutral,Low
2023-01-05,16824.8001826417,0.1368469339410038,0.1368469339410038,1.5076328953046614,150.76328953046612,0.008960777417494088,Neutral,Low
2023-01-06,16957.8622738165,-0.1254027628732023,-0.1254027628732023,0.6864593364829278,68.64593364829278,0.004048029907300543,Neutral,Low
2023-01-07,16942.6285891292,0.2282732058083256,0.2282732058083256,1.9834140299371252,198.34140299371253,0.011706648820772308,Neutral,Low
2023-01-08,17059.2399444769,-0.01996288905074019,-0.01996288905074019,0.941869388748514,94.1869388748514,0.005521168538657279,Neutral,Low
2023-01-09,17182.3198521333,-0.629986961525565,-0.377992176915339,0.3217512553936918,32.17512553936918,0.00187257167927615,Elevated,Low
2023-01-10,17433.9146320865,0.44103975958593217,0.6615596393788983,3.0,300.0,0.01720783922205634,Value,Low
2023-01-11,17833.7107656341,-0.15666854532375837,-0.15666854532375837,0.6249987457977962,62.49987457977962,0.0035045916916079,Neutral,Low
2023-01-12,18869.7044842198,0.47335354683814124,0.7100303202572118,3.0,300.0,0.015898500172638184,Value,Low
2023-01-13,19868.7247454705,0.29552569420401237,0.29552569420401237,2.426808652833999,242.68086528339992,0.012214214469840307,Neutral,Low
2023-01-14,21010.9227200468,-0.014886276160410068,-0.014886276160410068,0.9563236965903449,95.6323696590345,0.00455155496658842,Neutral,Low
2023-01-15,20876.0085561075,-0.27993531484471257,-0.27993531484471257,0.43179430734492186,43.179430734492186,0.00206837579216548,Neutral,Low
2023-01-16,21180.4119485681,0.13528221617358216,0.13528221617358216,1.5005724198125747,150.05724198125748,0.00708471782067497,Neutral,Low
2023-01-17,21178.2993962595,-0.4565702593305031,-0.4565702593305031,0.25418046350698187,25.418046350698187,0.0012001929841065288,Neutral,Low
2023-01-18,20709.6686040327,-0.08584163773143999,-0.08584163773143999,0.7729623691119013,77.29623691119014,0.003732374399083266,Neutral,Low
2023-01-19,21071.8334152542,-0.03619096868991832,-0.03619096868991832,0.89711348741421,89.711348741421,0.004257405939650115,Neutral,Low
2023-01-20,22660.7169421391,-0.10246101729417542,-0.10246101729417542,0.7353688625233483,73.53688625233484,0.0032451261996741215,Neutral,Low
2023-01-21,22803.172761543,0.34774747701388753,0.5216212155208313,3.0,300.0,0.013156063988864864,Value,Low
2023-01-22,22716.2771966686,0.19588083330696535,0.19588083330696535,1.7997405217380873,179.97405217380873,0.00792269132022224,Neutral,Low
2023-01-23,22929.0248936295,-0.29986124666603675,-0.29986124666603675,0.4067389336564671,40.67389336564671,0.0017739041914925642,Neutral,Low
2023-01-24,22611.1268787259,-0.09977814208096042,-0.09977814208096042,0.7413114539715578,74.13114539715579,0.0032785250286178113,Neutral,Low
2023-01-25,23109.0845189947,0.08488014008958165,0.08488014008958165,1.2899976804468472,128.9997680446847,0.005582210231593221,Neutral,Low
2023-01-26,23008.6894766219,0.20373711732788236,0.20373711732788236,1.8426621598529624,184.26621598529624,0.008008548951582874,Neutral,Low
2023-01-27,23070.4964582116,0.25131886718516805,0.25131886718516805,2.1253927345430315,212.53927345430316,0.009212600770827927,Neutral,Low
2023-01-28,23008.8094649328,0.8596930583824035,2.5,3.0,300.0,0.013038484257832772,Deep Value,Low
2023-01-29,23774.9963679135,0.2945384714495915,0.2945384714495915,2.419631883516755,241.9631883516755,0.010177212421290908,Neutral,Low
2023-01-30,22799.427261543,0.4686540705049826,0.7029811057574739,3.0,300.0,0.01315822527287893,Value,Low
2023-01-31,23130.0519132087,0.2588072709447404,0.2588072709447404,2.1736804979500524,217.36804979500525,0.009397646430308035,Neutral,Low
2023-02-01,23727.2026075395,-0.0590551132004378,-0.0590551132004378,0.8376412777980713,83.76412777980713,0.0035302993431341302,Neutral,Low
2023-02-02,23505.6048430742,0.17176531476724344,0.17176531476724344,1.6741338788736888,167.41338788736888,0.007122275261795543,Neutral,Low
2023-02-03,23445.8131773816,0.3171149122468035,0.3171149122468035,2.589189097034303,258.9189097034303,0.011043289808058859,Neutral,Low
2023-02-04,23355.5243863238,-0.2287165243334211,-0.2287165243334211,0.5035110740117892,50.35110740117892,0.002155854288189856,Neutral,Low
2023-02-05,22957.2251905319,-0.05450958524844226,-0.05450958524844226,0.8491420809370801,84.91420809370801,0.0036988010262115054,Neutral,Low
2023-02-06,22745.1650371128,0.10730200951570949,0.10730200951570949,1.3797551122724923,137.97551122724923,0.006066146849324572,Neutral,Low
2023-02-07,23266.2692036821,-0.26653476162240275,-0.26653476162240275,0.44950680557288136,44.95068055728814,0.0019320106787973673,Neutral,Low
2023-02-08,22937.5799453536,0.013165969629934746,0.015799163555921696,1.048538710608942,104.8538710608942,0.004571269999306712,Neutral,Medium
2023-02-09,21818.1989456458,0.09908193388390266,0.11889832066068318,1.4286000260623992,142.86000260623993,0.006547744979415459,Neutral,Medium
2023-02-10,21620.5667837522,0.047645978199260766,0.057175173839112914,1.1871144393074249,118.71144393074249,0.0054906721511090925,Neutral,Medium
2023-02-11,21864.8626414378,-0.36864176972463675,-0.4423701236695641,0.26524260771265845,26.524260771265844,0.0012130998125274134,Neutral,Medium
2023-02-12,21772.1373252484,0.5529663123612097,0.8294494685418146,3.0,300.0,0.013779078990655653,Value,Low
2023-02-13,21798.7157168323,0.24275337456716212,0.24275337456716212,2.071473363096975,207.1473363096975,0.009502731215937858,Neutral,Low
2023-02-14,22222.415043834,-0.47596143238524824,-0.47596143238524824,0.23981576478624506,23.981576478624504,0.0010791615776827377,Neutral,Low
2023-02-15,24304.6129827586,-0.3059966711614399,-0.3671960053937279,0.3323428985252174,33.23428985252174,0.0013674066678657974,Neutral,Medium
2023-02-16,23742.4488354763,-0.054492134028029826,-0.06539056083363579,0.8218711216756238,82.18711216756238,0.003461610583519811,Neutral,Medium
2023-02-17,24607.3356054939,0.3262160699042602,0.39145928388511225,3.0,300.0,0.012191486506691168,Neutral,Medium
2023-02-18,24636.5266127995,0.02987799593069544,0.03585359511683452,1.1135585467359266,111.35585467359266,0.0045199494402648295,Neutral,Medium
2023-02-19,24366.9907606663,0.6327435379903273,0.949115306985491,3.0,300.0,0.012311737749918065,Value,Low
2023-02-20,24797.8430359439,0.564457031314392,0.8466855469715879,3.0,300.0,0.012097826394221342,Value,Low
2023-02-21,24400.3893898305,0.0032011805458453148,0.0038414166550143776,1.011590909956367,101.15909099563669,0.004145798223933155,Neutral,Medium
2023-02-22,24163.7389812975,-0.28865151458992855,-0.34638181750791425,0.3537568548573748,35.37568548573748,0.001463998825393616,Neutral,Medium
2023-02-23,23910.0342104033,-0.45561054095637216,-0.5467326491476465,0.2,20.0,0.000836468899375224,Neutral,Medium
2023-02-24,23175.8242036821,-0.04761021493394504,-0.05713225792073404,0.8424872303187301,84.24872303187301,0.0036351985712114545,Neutral,Medium
2023-02-25,23159.8154403857,-0.4414725788315247,-0.5297670945978296,0.2040681476543347,20.40681476543347,0.0008811302843911445,Neutral,Medium
2023-02-26,23542.0964281122,0.04073560855674643,0.04888273026809572,1.1579465151299324,115.79465151299324,0.004918621069562861,Neutral,Medium
2023-02-27,23504.1894178843,-0.7089695897191417,-0.510458104597782,0.21623828375763304,21.623828375763303,0.0009199988985499652,Elevated,Medium
2023-02-28,23145.9491277031,0.24924675736377816,0.29909610883653376,2.4529425053789637,245.29425053789637,0.010597718381930889,Neutral,Medium
2023-03-01,23610.6590902981,0.6211821109091606,0.931773166363741,3.0,300.0,0.01270612560423074,Value,Low
2023-03-02,23470.0254815897,-0.2761324070738732,-0.2761324070738732,0.43674873724679447,43.67487372467945,0.001860878837091114,Neutral,Low
2023-03-03,22350.0962340736,0.2368461372739489,0.28421536472873865,2.3458459759746306,234.58459759746307,0.010495909956746836,Neutral,Medium
2023-03-04,22334.2852638808,0.7415405986778187,2.5,3.0,300.0,0.013432263287384557,Deep Value,Medium
2023-03-05,22419.8171390999,-0.10730852803616257,-0.12877023364339507,0.6795593531531288,67.95593531531287,0.0030310655476666892,Neutral,Medium
2023-03-06,22414.7033056692,-0.4648731096034342,-0.557847731524121,0.2,20.0,0.0008922714580362763,Neutral,Medium
2023-03-07,22174.6484725307,0.05269737875230414,0.06323685450276496,1.2088996473427485,120.88996473427484,0.0054517195564128,Neutral,Medium
2023-03-08,21701.3846227352,0.9398266671348126,2.5,3.0,300.0,0.013824002717582754,Deep Value,Medium
2023-03-09,20349.8141732905,0.7619742966942673,2.5,3.0,300.0,0.0147421493604475,Deep Value,Medium
2023-03-10,20240.406694623,0.2052344345623583,0.24628132147482995,2.0935139384593433,209.35139384593433,0.010343240479528008,Neutral,Medium
2023-03-11,20585.2343290473,0.048298153631037635,0.05795778435724516,1.1899048584819996,118.99048584819995,0.005780380439016694,Neutral,Medium
2023-03-12,22065.9800359439,0.4681610575637999,0.8426899036148399,3.0,300.0,0.013595589206159052,Value,Medium
2023-03-13,24154.4290946815,0.1002341495642656,0.12028097947711872,1.4345381323744448,143.45381323744448,0.005939027276328016,Neutral,Medium
2023-03-14,24769.0175691409,0.5045406148060865,0.9081731066509556,3.0,300.0,0.0121119054949423,Value,Medium
2023-03-15,24409.8017518995,0.12353885896593655,0.14824663075912387,1.5600843530653519,156.00843530653518,0.0063912209075764025,Neutral,Medium
2023-03-16,25043.2388468732,0.10039998745423753,0.12047998494508504,1.4353948308775746,143.53948308775745,0.005731666098200363,Neutral,Medium
2023-03-17,27450.6282933957,0.835173380132148,2.5,3.0,300.0,0.01092871160519763,Deep Value,Medium
2023-03-18,26985.7359915254,0.60047632680056,1.080857388241008,3.0,300.0,0.0111169841761667,Value,Medium
2023-03-19,28185.2043319696,-0.19771846523608538,-0.23726215828330244,0.49076667153947745,49.076667153947746,0.001741220910656362,Neutral,Medium
2023-03-20,27834.3361090006,-0.46363597322359573,-0.5563631678683149,0.2,20.0,0.0007185369868955752,Neutral,Medium
2023-03-21,28172.7950558153,-0.07320207072492378,-0.08784248486990853,0.7683365277701489,76.83365277701489,0.002727228612737707,Neutral,Medium
2023-03-22,27341.5571297487,-0.1550425345252869,-0.1860510414303443,0.5722649907763327,57.22649907763328,0.0020930226762896605,Neutral,Medium
2023-03-23,28387.8897495617,0.09682409538138825,0.1161889144576659,1.4170351174706821,141.7035117470682,0.004991688815096095,Neutral,Medium
2023-03-24,27464.1249453536,0.22151372590827567,0.2658164710899308,2.219871726302072,221.98717263020723,0.008082805225795594,Neutral,Medium
2023-03-25,27488.954880187,0.048567629063071896,0.058281154875686275,1.1910597590355598,119.10597590355599,0.004332866652176837,Neutral,Medium
2023-03-26,28049.3916911163,-0.6437368481031761,-0.46349053063428675,0.24895787042748777,24.895787042748776,0.0008875695885637932,Elevated,Medium
2023-03-27,27154.9963702513,-0.3541934278965291,-0.42503211347583486,0.2794040490191954,27.940404901919543,0.0010289231683539707,Neutral,Medium
2023-03-28,27283.9634029807,-0.049799617994750314,-0.05975954159370037,0.8358729720250145,83.58729720250146,0.003063605384889564,Neutral,Medium
2023-03-29,28389.2917784921,0.2825657563999507,0.3390789076799408,2.7655422366625064,276.55422366625066,0.009741497809246859,Neutral,Medium
2023-03-30,28021.5583009936,-0.3004399061614962,-0.36052788739379543,0.339058146679691,33.905814667969096,0.0012099903332915946,Neutral,Medium
2023-03-31,28514.6813062537,0.7434864156190242,2.5,3.0,300.0,0.010520896122875673,Deep Value,Medium
2023-04-01,28494.5638863238,-0.15501559184764868,-0.18601871021717842,0.5723204995324999,57.232049953249984,0.002008525211390197,Neutral,Medium
2023-04-02,28161.9980362361,0.1434694501994656,0.17216334023935873,1.676134116636963,167.6134116636963,0.005951758516850537,Neutral,Medium
2023-04-03,27850.9799436002,0.24262754760818542,0.2911530571298225,2.395181884467294,239.5181884467294,0.008599991416164429,Neutral,Medium
2023-04-04,28113.9585187025,0.10781742563058902,0.12938091075670682,1.4742401909210292,147.42401909210292,0.0052438015441344105,Neutral,Medium
2023-04-05,28190.3116063705,0.10251148368183191,0.12301378041819828,1.4463473962547222,144.6347396254722,0.0051306541639216,Neutral,Medium
2023-04-06,28049.0744763296,0.2562228518682532,0.3074674222419039,2.5153256209601396,251.53256209601395,0.00896758865638438,Neutral,Medium
2023-04-07,27936.8042609585,-0.7270476480304027,-0.5234743065818899,0.2079572145443839,20.79572145443839,0.0007443844063259688,Elevated,Medium
2023-04-08,27964.0512498539,0.008747189144871388,0.010496626973845666,1.0319909327455885,103.19909327455885,0.0036904199735758253,Neutral,Medium
2023-04-09,28357.8072703098,-0.2495050422673367,-0.299406050720804,0.40729475081877575,40.729475081877574,0.0014362702550884717,Neutral,Medium
2023-04-10,29687.5651846873,0.08763863354258906,0.10516636025110687,1.3709433516877367,137.09433516877368,0.004617904308282118,Neutral,Medium
2023-04-11,30247.0959193454,0.42245770548786377,0.7604238698781548,3.0,300.0,0.009918307555871054,Value,Medium
2023-04-12,29913.0035463472,-0.815876344125875,-0.58743096777063,0.2,20.0,0.0006686055437065022,Elevated,Medium
2023-04-13,30370.82207218,0.21385124917255965,0.2566214990070716,2.1594736188509476,215.94736188509475,0.007110356162631003,Neutral,Medium
2023-04-14,30458.9700414962,-0.027251501063312873,-0.032701801275975446,0.9065533445251227,90.65533445251226,0.0029763099122855014,Neutral,Medium
2023-04-15,30342.0591084161,-0.24682666825457994,-0.29619200190549594,0.41124094075005296,41.124094075005296,0.0013553494813276711,Neutral,Medium
2023-04-16,30312.9308533022,-0.4194879832518527,-0.4194879832518527,0.2840900681417127,28.409006814171274,0.0009371910275405283,Neutral,Low
2023-04-17,29469.5050727645,0.27948450476134495,0.27948450476134495,2.31278751684379,231.27875168437902,0.007848070441404363,Neutral,Low
2023-04-18,30366.8723813559,0.1400989606197906,0.1400989606197906,1.522413465473758,152.2413465473758,0.005013402257416743,Neutral,Low
2023-04-19,28796.7440952659,-0.7319382232175423,-0.43916293393052536,0.26780697465621167,26.780697465621166,0.0009299904661799538,Elevated,Low
2023-04-20,28251.2763790181,0.20656863826236874,0.20656863826236874,1.8583814389752518,185.83814389752519,0.006578044170618254,Neutral,Low
2023-04-21,27292.0211052016,-0.5974989858521456,-0.35849939151128735,0.34112777179508086,34.112777179508086,0.0012499175875621215,Elevated,Low
2023-04-22,27827.5475920514,-0.8542870148061928,-0.5125722088837157,0.2148711728155203,21.487117281552027,0.0007721527457809312,Elevated,Low
2023-04-23,27604.6855742256,0.0470943243639734,0.0470943243639734,1.1517505162813029,115.17505162813029,0.0041723007972120805,Neutral,Low
2023-04-24,27520.1996729982,-0.05292214531614109,-0.05292214531614109,0.8531956115229236,85.31956115229235,0.003100252257108612,Neutral,Low
2023-04-25,28302.6942180012,-0.694221365359233,-0.41653281921553975,0.28661986377114923,28.66198637711492,0.001012694627456534,Elevated,Low
2023-04-26,28384.2340333139,-0.27503119655719654,-0.27503119655719654,0.43819398011512145,43.81939801151214,0.0015437935707577086,Neutral,Low
2023-04-27,29465.5514272355,0.39818890122639555,0.5972833518395934,3.0,300.0,0.010181380814842142,Value,Low
2023-04-28,29350.811886616,-0.6853204412881525,-0.4111922647728915,0.2912489747387641,29.12489747387641,0.0009923029586502645,Elevated,Low
2023-04-29,29221.5145075979,-0.6685868185980974,-0.40115209115885847,0.3001549992823174,30.015499928231744,0.0010271712617916295,Elevated,Low
2023-04-30,29362.0867974868,-0.5351648907544457,-0.5351648907544457,0.20079020499427364,20.079020499427365,0.0006838417391077938,Neutral,Low
2023-05-01,28114.9531873174,-0.2615746759157248,-0.2615746759157248,0.45624559553809135,45.624559553809135,0.001622786253629271,Neutral,Low
2023-05-02,28690.5809959088,0.058934786662854836,0.058934786662854836,1.1933975939680634,119.33975939680634,0.0041595448838705595,Neutral,Low
2023-05-03,29045.0427735243,0.08167354489982911,0.08167354489982911,1.2776476768087448,127.76476768087448,0.004398849355365285,Neutral,Low
2023-05-04,28855.8574465225,-0.07618259399726268,-0.07618259399726268,0.7956882767254404,79.56882767254405,0.002757458440457229,Neutral,Low
2023-05-05,29552.9695236704,0.06223427714704915,0.06223427714704915,1.2052690637558021,120.52690637558021,0.00407833487863358,Neutral,Low
2023-05-06,28899.4629602572,-0.18053102816632052,-0.18053102816632052,0.5818206242575094,58.182062425750935,0.0020132575648815145,Neutral,Low
2023-05-07,28761.738434249,-0.11642801924393528,-0.11642801924393528,0.7051927863533048,70.51927863533048,0.0024518434028785023,Neutral,Low
2023-05-08,27727.2854091175,-0.04942684071612967,-0.04942684071612967,0.8621892178431776,86.21892178431776,0.0031095334617923538,Neutral,Low
2023-05-09,27642.4281092928,0.15207309201334554,0.15207309201334554,1.578096345547699,157.8096345547699,0.005708964275165019,Neutral,Low
2023-05-10,27646.004902104,0.17224627716129345,0.17224627716129345,1.6765512087364645,167.65512087364644,0.00606435256983142,Neutral,Low
2023-05-11,26986.271065751,-0.23740155148944536,-0.23740155148944536,0.4905614858252675,49.056148582526745,0.0018178187146717436,Neutral,Low
2023-05-12,26773.3443591467,-0.5007248932341258,-0.5007248932341258,0.22264545075303388,22.26454507530339,0.0008315937216000828,Neutral,Low
2023-05-13,26841.3982913501,-0.5450193182921204,-0.3270115909752722,0.37492293795138015,37.49229379513802,0.0013968085189965782,Elevated,Low
2023-05-14,26918.261597896,0.09614835419742432,0.09614835419742432,1.3343510417220175,133.43510417220173,0.004957047604538896,Neutral,Low
2023-05-15,27231.6216052016,-0.25724820541478677,-0.25724820541478677,0.46220599241446825,46.22059924144683,0.0016973135096963188,Neutral,Low
2023-05-16,27025.7181864407,-0.264499438035643,-0.264499438035643,0.4522598775191262,45.22598775191262,0.001673442586795097,Neutral,Low
2023-05-17,27401.0440610754,0.21252308352803118,0.21252308352803118,1.8918766076976075,189.18766076976075,0.006904396064181788,Neutral,Low
2023-05-18,26843.2350938048,0.0467004053928271,0.0467004053928271,1.150390231067667,115.0390231067667,0.004285587139730292,Neutral,Low
2023-05-19,26889.503631502,0.6193471088961053,0.929020663344158,3.0,300.0,0.01115676972365304,Value,Low
2023-05-20,27100.8582878434,0.2444945800936033,0.2444945800936033,2.082322256260456,208.2322256260456,0.007683602615620926,Neutral,Low
2023-05-21,26777.0977831677,-0.6268850134276999,-0.3761310080566199,0.3235527803770739,32.35527803770739,0.0012083190754916756,Elevated,Low
2023-05-22,26858.7370637054,0.3352181518832091,0.3352181518832091,2.7336957701571407,273.36957701571407,0.010178050306956626,Neutral,Low
2023-05-23,27226.8558763881,-0.12492410592647345,-0.12492410592647345,0.687445780155761,68.7445780155761,0.0025248812542910375,Neutral,Low
2023-05-24,26341.4306446522,-0.10148466716497072,-0.10148466716497072,0.7375259525456448,73.75259525456448,0.0027998705252380678,Neutral,Low
2023-05-25,26484.8359234366,0.831123010041656,2.493369030124968,3.0,300.0,0.011327236493639294,Deep Value,Low
2023-05-26,26720.3838071303,0.26251368107210155,0.26251368107210155,2.1979850255932636,219.79850255932635,0.008225873705476993,Neutral,Low
2023-05-27,26854.5403702513,-0.2213022179230948,-0.2213022179230948,0.514836114224588,51.4836114224588,0.001917128750395255,Neutral,Low
2023-05-28,28097.5211259497,0.11635587132522893,0.11635587132522893,1.417745046480445,141.7745046480445,0.005045801158491077,Neutral,Low
2023-05-29,27765.0728693746,-0.347816117830679,-0.347816117830679,0.3522379443483643,35.22379443483643,0.0012686368445907787,Neutral,Low
2023-05-30,27712.4915844535,-0.16442257651278644,-0.16442257651278644,0.6106277640899159,61.062776408991596,0.0022034386992199344,Neutral,Low
2023-05-31,27217.6832580362,0.26268846139296165,0.26268846139296165,2.199137821379935,219.9137821379935,0.008079812673735283,Neutral,Low
2023-06-01,26825.3713451198,-0.2486787423561172,-0.2486787423561172,0.4742426221969284,47.42426221969284,0.0017678883773707943,Neutral,Low
2023-06-02,27255.2279941555,-0.12529640342529555,-0.12529640342529555,0.6866784057393132,68.66784057393131,0.0025194373933931564,Neutral,Low
2023-06-03,27079.4084643483,-0.012530557305673741,-0.012530557305673741,0.9631061238891794,96.31061238891793,0.0035565995658921705,Neutral,Low
2023-06-04,27158.25456955,0.3028351313353712,0.3028351313353712,2.4806122234520935,248.06122234520936,0.009133916235667703,Neutral,Low
2023-06-05,25785.8514842198,0.04504986766957139,0.04504986766957139,1.1447080233064495,114.47080233064494,0.004439287273515005,Neutral,Low
2023-06-06,27213.7705187025,0.27028911020593166,0.27028911020593166,2.249858511852129,224.98585118521288,0.008267353141329413,Neutral,Low
2023-06-07,26339.5790292227,-0.1027985913056482,-0.1027985913056482,0.734624515244908,73.4624515244908,0.002789051846386276,Neutral,Low
2023-06-08,26521.693600526,0.25317378527455187,0.25317378527455187,2.1372529919371925,213.72529919371925,0.008058508721685877,Neutral,Low
